"";"FATEXP_10";"FATEXP_11";"FATEXP_13";"FATEXP_14";"FATEXP_15";"FATEXP_16";"FATEXP_17";"FATEXP_18";"FATEXP_19";"FATEXP_20";"FATEXP_21";"FATEXP_22";"FATEXP_23";"FATEXP_24";"FATEXP_25";"FATEXP_26";"FATEXP_27";"FATEXP_28";"FATEXP_29";"FATEXP_31";"FATEXP_32";"FATEXP_33";"FATEXP_C";"C_DEFL";"DIVIZ08";"DIVID08";"DIVIE08";"DIVIZ10";"DIVID10";"DIVIE10";"DIVIZ11";"DIVID11";"DIVIE11";"DIVIZ13";"DIVID13";"DIVIE13";"DIVIZ14";"DIVID14";"DIVIE14";"DIVIZ15";"DIVID15";"DIVIE15";"DIVIZ16";"DIVID16";"DIVIE16";"DIVIZ17";"DIVID17";"DIVIE17";"DIVIZ18";"DIVID18";"DIVIE18";"DIVID19";"DIVIZ20";"DIVID20";"DIVIE20";"DIVIZ21";"DIVID21";"DIVIE21";"DIVIZ22";"DIVID22";"DIVIE22";"DIVIZ23";"DIVID23";"DIVIE23";"DIVIZ24";"DIVID24";"DIVIE24";"DIVIZ25";"DIVID25";"DIVIE25";"DIVIZ26";"DIVID26";"DIVIE26";"DIVIZ27";"DIVID27";"DIVIE27";"DIVIZ28";"DIVID28";"DIVIE28";"DIVIZ29";"DIVID29";"DIVIE29";"DIVIZ30";"DIVIZ31";"DIVID31";"DIVIE31";"DIVIZ32";"DIVID32";"DIVIE32";"DIVIZ33";"DIVID33";"MIGSZ_1";"NONDUNAZ";"NONDUEST";"ENERGNAZ";"ENERGEST";"MIGSZ_2";"DUREVNAZ";"DUREVEST";"MIGSZ_3";"INVESNAZ";"INVESEST";"MIGSZ_4";"INTERNAZ";"INTEREST"
"2003q2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;109,595068;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,4337374;67,4194279;94,079912;55,3339732;NA;142,820295;88,2988973;NA;104,72235;55,1330682;NA;110,304331;72,1006046
"2003q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;109,632101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94,7410788;68,513804;89,2128381;66,5214698;NA;141,800909;84,4506698;NA;110,357986;57,0942797;NA;111,920147;70,1027824
"2003q4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,915811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,1281359;66,1385041;80,0029994;50,5366349;NA;146,665202;87,0158252;NA;111,163195;53,2519021;NA;108,666212;70,4984088
"2003q5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,191587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,5551772;66,3012511;76,6307888;38,8559862;NA;149,685077;93,024423;NA;104,961758;57,2606735;NA;107,991917;69,1292002
"2003q6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110,484971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,9195584;65,6645949;73,1291491;33,7309503;NA;152,479119;93,7660702;NA;114,258524;63,1090803;NA;108,489655;69,3041842
"2003q7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;109,562852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,7008688;64,5102785;78,6746014;34,5707921;NA;151,128759;93,1486593;NA;110,418088;60,3004335;NA;107,789689;71,2279342
"2003q8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,634219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,5158677;60,5110877;82,9153937;40,5553874;NA;141,217361;87,1945681;NA;108,695549;52,9501363;NA;104,332967;68,7798516
"2003q9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;107,431534;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99,0702638;63,3987448;68,4086063;43,9773561;NA;148,968396;94,0396762;NA;108,821788;57,1311975;NA;106,784471;70,9605204
"2003q10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,065262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,6750225;62,6021745;80,2117171;53,0139537;NA;153,930198;94,6063646;NA;115,688284;57,1627039;NA;107,415047;71,0293371
"2003q11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;109,742062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,1149859;62,8899084;79,0787949;49,1169447;NA;145,181669;94,6901812;NA;129,121226;59,1180608;NA;108,001192;71,6545076
"2003q12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;109,644351;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,1093281;61,043314;83,1661831;51,4920389;NA;150,070387;92,3955265;NA;120,859576;60,1864009;NA;110,79453;73,661296
"2004q1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,901831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,1264029;63,2062668;77,177958;56,1916744;NA;154,337788;94,2161504;NA;117,173526;58,6171606;NA;108,813863;72,4349038
"2004q2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110,464897;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97,0513411;62,8630839;86,7039704;52,924277;NA;155,294245;93,7451151;NA;121,16186;58,6702126;NA;111,002473;72,4474189
"2004q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110,114493;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,2103134;60,4027908;82,1049925;41,8658205;NA;150,728804;91,9234621;NA;115,793616;64,1291406;NA;110,978811;73,1671741
"2004q4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;111,85461;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99,5737293;62,2731689;81,5854563;54,0843261;NA;154,865934;96,2792795;NA;121,311498;62,5494723;NA;113,337507;73,8449961
"2004q5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,574603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,6057668;59,9604011;89,443504;50,1731788;NA;149,517799;86,2386032;NA;116,53283;59,9794987;NA;112,07991;75,3150666
"2004q6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,882823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,0674881;61,2122216;84,5889629;51,3323844;NA;145,020646;91,6784105;NA;114,400806;59,9101558;NA;114,104118;76,855622
"2004q7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;108,273181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94,0507944;60,0687266;86,8896013;56,9399677;NA;151,095622;95,2114656;NA;115,443508;60,3135326;NA;112,925073;75,967233
"2004q8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;106,473419;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,3258267;58,7844563;89,2906407;60,4157487;NA;148,92512;88,9819476;NA;102,637437;61,2612051;NA;111,694223;75,6283791
"2004q9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110,226795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,9878478;61,6997454;89,6249322;63,8600467;NA;149,031477;93,556474;NA;117,469137;59,4594782;NA;117,414336;77,7575883
"2004q10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;112,010971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95,5135703;61,9440248;93,7891774;58,4939517;NA;149,287256;95,0366992;NA;135,763431;62,6815874;NA;117,822212;79,8672675
"2004q11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;107,889964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96,4379442;61,1198633;97,0358722;62,0311874;NA;144,75043;94,9587135;NA;111,354443;61,5211683;NA;115,687069;78,0582353
"2004q12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104,701132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,0679219;60,3087587;91,5520074;55,4238417;NA;140,987886;94,4648435;NA;106,617026;60,4233334;NA;113,009265;77,6709507
"2005q1";12,3233226;16,3160513;46,6875975;46,5893407;56,7444329;16,9630474;30,1960762;21,6804411;14,3539706;32,8097882;25,6959689;46,4037156;26,6313166;33,1683043;41,6805375;48,5670617;53,4817878;62,3415074;43,9952264;45,5184801;61,5724552;16,4202095;33,7048837;106,189757;56,8186572;152,194181;54,1726465;49,6994195;82,6852083;47,6307842;78,2992435;94,6198747;53,3584367;104,694458;129,234711;90,9415204;103,718135;118,619066;71,9115045;68,2614438;91,4493162;54,8582942;99,6699484;141,606513;89,4760953;93,3479719;88,6290683;73,5231667;123,942073;133,802248;115,084061;97,2555829;68,5179534;105,417599;71,2652552;59,9242707;81,145803;57,2572195;81,6395275;106,460988;76,9018187;97,1641606;158,325247;87,8757743;86,0003032;113,964226;76,9079621;85,4791791;119,718716;73,5506808;110,735301;135,810391;100,541566;98,7640475;114,312253;82,3466938;80,3833761;122,912531;65,3531744;72,7413069;94,4743947;53,8965342;97,3463531;98,992299;138,271651;81,8167182;78,0024587;107,728814;64,7023189;50,8600288;93,9751484;69,9941565;94,164635;60,3835928;95,5510816;71,0587052;113,591939;144,608042;91,0641443;77,7754361;106,020234;59,7708978;85,1039986;115,811278;78,7002721
"2005q2";12,3795331;16,6702739;47,7326513;46,6493112;56,7916191;16,6707556;30,1317749;21,7914673;12,3252854;32,272845;23,6300945;45,3649164;26,5366317;32,1994324;40,8672332;51,3441603;54,0335043;62,3239778;43,1900353;45,2089533;61,8830741;22,1499129;33,035571;107,790826;56,4761136;155,712093;54,0732046;51,3413009;84,7144853;48,8072486;77,722813;90,7909586;52,2716767;103,631608;126,078626;92,8879277;95,6654706;118,92499;72,4168216;68,2049295;96,0222061;56,151553;102,57679;144,466936;89,248896;97,0189217;90,906378;75,1307969;133,618591;140,36247;123,090103;98,3119225;70,558283;107,219302;70,0926135;52,2684563;81,3455372;49,1698889;82,7448894;109,115454;78,0825506;95,6083123;156,226619;87,3579359;84,8108671;114,73705;75,3599297;83,5928344;117,965357;70,1991208;110,776125;122,688245;97,0403033;98,6051902;114,75534;83,7071751;82,5193907;128,069079;66,7918716;71,6012641;94,9011758;54,5509334;82,9490278;98,8862304;141,474438;82,3764521;77,9104189;111,30676;70,281344;84,1161506;100,169172;68,242806;95,8868335;59,2794491;96,5497509;57,9221057;114,711551;146,348734;93,1459473;78,3731407;112,085987;60,6282392;85,3879448;115,164717;78,1844994
"2005q3";12,9717738;16,7996466;47,7005596;46,9489567;56,5297089;17,1306203;29,0691063;22,8958716;13,4715103;33,362293;26,340321;46,0745984;26,5253887;32,9581751;41,4801462;55,5966448;53,3352352;63,1719885;41,0318334;45,7563546;61,4388789;18,1627653;33,7097195;107,33608;65,2131373;162,208707;58,2741819;52,4868379;82,5894637;50,7081273;81,2523256;95,9397479;56,0726638;103,055983;125,762338;92,940708;99,9315886;123,882696;77,5833317;67,3862927;94,7382352;55,2705709;94,5631893;144,188778;89,2853331;95,7083749;92,3253979;73,4343568;129,904999;136,630073;118,287928;101,770975;73,8634273;106,99523;72,5277667;61,6493036;80,6414581;57,2614376;84,8709494;108,615794;78,90239;94,535069;156,863035;87,5626275;84,8107718;115,374982;75,5399276;83,570427;115,379311;73,0978358;104,210938;95,5046187;90,6179592;98,3312327;115,977555;82,0795452;75,1981127;125,410848;68,3202705;72,2753536;95,6078897;55,2773967;81,1176803;100,286315;139,706909;83,0822977;76,0377702;109,757749;67,5444709;59,4432007;102,253097;69,5568565;95,2460293;62,1235623;100,693347;71,7503285;112,841886;145,351304;89,6323215;74,5940796;109,200297;63,1338304;86,2219541;113,636693;78,3521678
"2005q4";13,0019533;16,89308;47,9974883;46,5016054;57,0116029;17,0621564;30,0240157;20,5534988;13,1350517;32,2347039;25,8604589;47,1139514;26,5476458;31,8789203;42,8716482;49,5444222;53,2939621;63,1581022;43,2274583;45,7910144;62,4495561;20,0439531;33,751739;109,68018;70,3263881;158,063417;57,9437164;51,8883199;82,7916493;49,5746463;76,2808523;95,6569935;57,6226332;104,823013;127,742433;95,7687577;98,3562339;120,876066;73,2522474;72,3852368;95,8469799;55,6470074;102,932564;146,838128;95,0654729;103,222897;94,0469374;77,4342857;129,382021;147,359116;117,184792;105,359528;73,8140495;109,983104;72,2047551;67,0577566;79,7992001;57,008269;89,2445328;109,301929;81,6388251;96,4718184;155,088067;89,3510416;79,9760585;115,175075;73,6845889;90,3626991;115,906438;74,698962;107,307325;126,107197;96,5840047;99,6756264;116,642341;82,8109442;84,5393088;132,01842;69,2677596;74,8172325;95,6744397;56,6444131;95,3486118;98,244966;142,138441;85,1205075;82,4352699;118,765023;76,2684482;67,1687284;103,056029;70,1652482;93,6930231;60,1647486;105,151601;68,7306403;116,130282;148,336145;95,8323001;79,9466627;111,369156;64,3687416;87,2303341;117,676732;81,00675
"2005q5";12,9162448;16,9000818;48,1239518;46,2606258;56,8106971;16,1855823;30,7017892;21,2035401;15,5382633;32,1006783;26,2006764;46,9006484;26,6599944;31,7495224;41,7178856;51,9663383;54,003669;63,1001668;45,2954973;45,2989568;62,2860528;18,3335657;33,9468731;107,776116;60,8795844;154,629483;54,0410041;52,7858486;83,455413;49,9906776;77,0910432;94,219782;55,9991296;101,665673;123,649052;92,4490407;90,1584609;118,016649;68,7686238;67,0690862;96,643551;54,7582484;93,8535339;141,262348;77,16591;101,214855;90,5416412;77,1368573;135,377346;146,087021;121,313235;95,2121237;72,4588535;107,461313;69,2005854;56,2048751;82,5219314;57,3046774;86,262804;107,454425;79,6798792;93,716709;152,880311;87,3487252;77,9615128;110,061816;70,5598035;80,9954709;115,753266;72,5979803;111,870131;117,299797;98,1111796;100,169269;115,206855;83,5147;82,2538013;127,610742;69,4474415;72,8293199;87,4959987;56,1582927;78,4270032;97,5042016;137,467377;80,734917;78,8917796;106,751706;66,9053875;49,7029968;107,220155;67,22447;95,365367;59,903728;94,4995243;83,8088113;113,322266;143,450815;92,5450412;77,2642521;112,623858;62,3304942;84,5032707;113,373331;77,3098513
"2005q6";12,7050036;16,9870882;49,5525426;46,5774904;56,6719581;15,9799192;31,4954915;20,910136;13,5938096;32,4697688;25,5047375;45,9981813;26,6509272;33,448789;42,1689884;50,3536329;53,694729;61,6705538;45,6408049;44,5979312;61,7648341;16,0723755;33,717197;107,606687;58,8667342;165,514596;65,5084628;52,585083;85,1585662;49,2140911;89,9547415;98,6336557;59,3212711;102,365106;122,296573;96,5387466;95,6963205;121,049406;75,3572882;68,022575;96,3712113;55,3436382;91,3196033;144,66019;80,4111646;106,153586;90,6512999;80,3648072;135,533506;156,795423;126,060545;104,36799;71,889734;106,820236;69,8069347;62,0515595;83,3853302;57,8081953;85,7272036;109,837929;79,5683811;96,0496579;155,792786;90,1604835;79,1030067;106,213064;71,5663218;88,8188084;113,477155;74,7801935;95,938663;115,73937;90,8597378;99,4762814;116,624461;83,5719138;79,5915277;132,710082;68,9434705;78,9253211;93,4884702;60,3528215;89,7733627;94,937651;138,200833;78,2064672;75,9329868;111,943637;69,4546445;45,8538327;105,927807;69,8676879;97,0701641;62,1075924;104,384622;76,0508413;110,734961;145,088623;89,3045634;78,4396706;108,285611;62,6930624;85,7552979;113,209775;78,4152456
"2005q7";12,4829722;17,9891258;48,4373329;46,5631558;57,2331941;16,0744;30,8779673;27,228578;15,4928676;34,042473;26,1731308;46,6173242;26,8911048;31,409292;42,2125532;51,0332801;53,8777426;63,467493;44,6331558;45,2308824;63,0784258;19,9387309;34,9140909;110,649286;57,7703564;163,068726;78,0255011;52,8173788;85,6243965;49,7492615;85,6958939;95,1093129;60,9054205;103,046169;124,65343;95,2287396;96,855022;121,11036;74,8376804;70,9946632;95,3483175;58,6513221;94,509831;146,314085;82,3865251;103,433903;92,1858587;78,1303546;145,32184;118,884468;136,241673;105,30756;81,1844545;109,238959;77,6861223;63,3590632;83,5781615;60,3839924;88,3591613;111,998494;82,9071283;97,5153618;158,192787;90,6317494;76,8420152;112,486555;70,4994051;84,1497078;112,982361;73,5163694;113,659003;112,194183;96,0411865;98,7902534;117,600856;85,7383765;85,1466475;133,800519;71,5490645;77,7685599;98,2136982;59,8869585;84,2570886;99,2019659;142,825333;83,8448127;80,9309983;115,340091;72,3623223;54,3051538;109,155911;71,4593136;95,414548;63,3019895;106,227494;92,032969;116,251561;150,152635;92,8090298;80,9834391;113,100292;70,0022859;87,2217943;116,522178;80,2464207
"2005q8";13,0439591;17,6436054;48,4861644;46,8313295;57,068546;16,7494719;31,0009828;21,3869454;14,4108105;34,4328331;26,9194367;46,9818225;27,4002371;32,5934512;41,7208102;51,8375646;54,4346309;65,0883037;46,8773193;45,7386588;61,5165412;18,0262582;34,2059621;111,888096;69,470725;175,485665;58,2735484;52,3759913;86,146876;51,5270151;83,0422874;95,6272141;57,9417278;88,8867424;101,354561;80,3644567;96,1324737;113,730734;73,5612393;66,3870099;93,4995392;57,8118906;82,9294918;146,10581;81,314549;110,789234;91,6418345;80,9848841;138,224955;149,481809;129,384246;109,699891;84,9357031;112,230424;80,2855138;68,8697931;80,8934934;57,7278521;85,0920475;108,100168;79,4461202;100,069161;158,867529;90,7170942;73,0994642;106,440352;66,6025594;86,002764;115,632414;73,1495092;99,8815752;118,627261;90,6903103;98,163333;114,192601;82,5904409;87,9095302;129,121421;71,8042069;76,1669236;82,9611566;58,5296884;59,434748;95,081347;142,493677;79,7022169;76,2018724;121,257873;71,9343458;47,8216042;101,55596;70,0348608;96,7373805;64,6765473;110,424872;88,8708604;109,72456;183,175173;99,197302;78,7246817;113,944055;68,8677074;86,8446098;119,669109;80,6482995
